Unnamed: 0,sentiment,confidence,label,Content
1041,1,0.9663201570510864,Positive,sangat bantu kalo mau pesan tilet
1075,0,0.994583547115326,Negative,sangat bantu cari transportasi hotel harga hari sesuai butuh
2706,1,0.722321093082428,Positive,macam macam fiturnya bayar segala tagih jalan sangat puas
2234,0,0.9999138116836548,Negative,kecewa tiket terbit bayar cash batal maskapai refund lama
6551,0,0.999936819076538,Negative,kok gak update kalau buka guna wifi mohon jelas
2915,0,0.999747097492218,Negative,baru pertama kali transaksi kasih bintang dulu
513,0,0.999609649181366,Negative,recomended buat booking hotel tiket
4408,1,0.9997419714927672,Positive,mantaapp banyak diskon kerjasama kartu kredit
1262,0,0.999922513961792,Negative,redeem voucher dr mandiri ga jelas
5119,0,0.9998403787612916,Negative,gimana min laku bayar batas waktu yg tentu batas wkt bayar smpe pukul bayar dipuku tp wkt cek lg pesan palah batas wkt yg tentu habis padahal membyaar punya bukti bayar mohon tindak lanjutin pesan chat cs tp nggk bsa bantu
6488,0,0.9999223947525024,Negative,knp sekarang gak check in pesawat
4603,0,0.9999183416366576,Negative,aju proses refund dana tiket booking sekarang bom proses konfirmasi lanjut pihak kait lama refund sekarang bom gimana cara kerja uang udah banyak keluar mau uang
6494,0,0.9999247789382936,Negative,admin dong tiket jangan reschedule terus kali reschedule berangkat sesuai tiket yg mohon solusi
2928,0,0.9998925924301147,Negative,e tiket udh terbit tp pool tolak nyata kendala antr pool bus sy turun dr bus hari berangkat komplain sy dpt opsi reimburse full refund tp aneh opsi pertama suruh cari bus yg detail berangkat sm spt tiket awl padahal jelas bus antar provinsi hampir mustahil bs dpt tiket hari akhir paksa plh full refund akhir sy absen kerja hr krn tunda berangkat terima kasih
2975,0,0.999926209449768,Negative,parah sih mw refund lg btuh bgt cash ga pembritahuan awal kalau bakal ganti voucher cuma info tiket refund eh malah trnyata kata bijak maskapai ambyar dah kasih voucher mana cuma laku th kecewa banget dulu ga kaya gitu mhon next info detail min jadi sekali cari tiket murah angus angus sklian
2470,0,0.9999055862426758,Negative,kl ga niat nawarin paylater jgn stlh kirim data nyata tolak smua data hapus
799,0,0.999914288520813,Negative,mahal harga transfer beberapa bank tentu sering masalah
5077,0,0.9540256261825562,Negative,terimakasih sangat simple fast respon
622,1,0.625551164150238,Positive,sangat muas ka dgn cmn bntang yg nilai
4504,0,0.9999215602874756,Negative,aplikasi pinjam rekomendasi laku sembunyi sembunyi paling sering
2271,1,0.999521017074585,Positive,sjauh alhmdlillah ckup baik bintang aja dlu trmksh
1879,0,0.9999170303344728,Negative,benar fitur bagus tarik transaksi cuma sedikit tanya limit payletter nya dadak turun padahal bayar on time lebih sering jauh jatuh tempo bayar dadak turun limit padahal bayar gak pernah masalah
5038,0,0.9998419284820556,Negative,sangat bantu simpel mudah akses
2139,0,0.999755084514618,Negative,aplikasi baik penuh butuh travel
743,1,0.9985238909721376,Positive,ayoo dong adain lg eats banyak loh konsumen nya masa pandemi covid selesai terus udahan ayo bukalagi eats nya
5754,0,0.9999136924743652,Negative,klik jumlah orang yg naik kereta susah sekali swipe
5722,0,0.9995750784873962,Negative,proses beli tiket sangat cepat
1538,0,0.999924659729004,Negative,metode bayar kurang lengkap kurang intruksi bayar
353,0,0.99993097782135,Negative,gimn sih gk donlot akunsendiri yg bajak y
4618,0,0.9985290765762328,Negative,bintang dlu kalo kasih bintang
4526,0,0.9999274015426636,Negative,kadang suka aneh sendiri buat urus desak malah loading jaman tulis mohon tunggu laman sedang proses
616,0,0.9999226331710817,Negative,akun hp tiba hilang akses biaa akses guna laptop ipad
1559,0,0.9999337196350098,Negative,sangat kecewa layan waktu berangkat bandara sesuai akibat tiket hangus jadi berangkat khusus citilink sangat kecewa sangat kecewa ringan
6304,0,0.9999206066131592,Negative,limit juta baru sekali telat bayar beberapa hari limit langsung turun drastis kembali limit awal parah lg akun non aktif padahal bayar tagih serta denda nya masuk tutup tagih yg blm jatuh tempo beda sama aplikasi belah
1766,0,0.9999353885650636,Negative,sengaja kesini karna cs nya ga nemu solusi jadi pas klik tuju pay at nungguin sms sms nya ga pernah password nya kan isi otomatis ga pernah sampe pesan batal sendiri karna ga ga proses verifikasi password nya ga terus
3617,0,0.9999222755432128,Negative,pay latter hilang gitu aja pakai
2396,0,0.9999295473098756,Negative,mau tambah nomor tlp sama email aja susah minta ampum
3738,0,0.9999063014984132,Negative,keren kali order lalu ga pake lama harga
6513,1,0.9997206330299376,Positive,sy guna lebih tahun sangat baik pernah batal berangkat langsung refund proses tdk rumit malah bonus voecher hotel memang hebat playanan tiada dua
4595,0,0.9999351501464844,Negative,mau login pake email ga kirim kode malah ga buka lg nunggu menit coba pakai sms malah jg ga kirim apa mincenya lg tidur jd ga kirim
1675,0,0.9798271656036376,Negative,beri banyak diskon donk prioritas
3710,0,0.9999209642410278,Negative,kalo login otomatis data isi dong mau beli tiket kereta tinggal terus gara msukin data kan udah login data udah lol
698,0,0.999921441078186,Negative,sistem nya kurang bagus walaupun sdh laku bayar aja yg nagih via wa
1482,0,0.99989914894104,Negative,gak ad bioskop lgi kk
2090,1,0.9954511523246764,Positive,buka apps nya lihat baca ajar pesan baik murah semua kaga percaya silah bukti sendiri mulai rendah hingga populer sy suka belanja perlu libur bisnis jalan mau hotel tahan layan baik
3455,1,0.9998655319213868,Positive,sangat bantu staycation bareng keluarga punya byk recommended dr mulai tiket pesawat sampe hotel apartment
5957,0,0.9999316930770874,Negative,buka aplikasi food loadingnya lama banget ga mulai
4556,0,0.9999291896820068,Negative,kembali fitur aplikasi dulu ko eror terus klo pake wifi buka web nya ga pake data udh pake data malah ga koneksi fitur cari ga
5758,0,0.9997498393058776,Negative,sangat mudah jangkau impi keluarga hahaha
3087,1,0.9387327432632446,Positive,sekarang tiket bioskop beli lalu
2954,0,0.9999301433563232,Negative,kecewa sama sen apartemen malah lempar suruh download aplikasi travelio
5704,0,0.99992036819458,Negative,pakai wifi aplikasi nya tetep lot
6419,1,0.998958945274353,Positive,moga selalu beri layan baik
3789,0,0.999913454055786,Negative,ikut nya bagimana cara buat nya
2383,0,0.9998924732208252,Negative,aplikasi aneh gak konsisten sedia tiket kereta satu akun akun yg beda yg kursi bnyk yg fully booked busuk
563,0,0.9996745586395264,Negative,harga tera sesuai lanjut bayar khusus citilink contoh tera jt utk orang pas bayar jt donk baik jangan tipu gk gitu cara
6145,1,0.9988628625869752,Positive,aplikasi nya mantap cepet mudah
5043,0,0.9998031258583068,Negative,awal sempet kesel karna tiket sen jam pagi sampe jam siang blm terbit sampe bela bain kantor ferifikasi eeee nyata yg salah input nominal bayar sesuai alhamdulillah uang kembali meski hari kerja
1568,0,0.9999089241027832,Negative,aplikasi sangat jelek mnta buka akun yg beku ga respon klian nlvn bayar yg sangat mahal tele tele
2282,0,0.9999113082885742,Negative,mau dbuka kok lot bgt sih skrg
5178,0,0.9999204874038696,Negative,sih beberapa aplikasi buka salah satu muncul masalah koneksi padahal koneksi internet g kuota
2883,0,0.9998801946640016,Negative,lebih mudah until mesan tiket dls
5017,0,0.9999250173568726,Negative,terima kasih follow up ketidaknyamanan sy sy puas
2200,0,0.9999375343322754,Negative,sumpah skrang lelet jadi gak betah pdahal jaring gak masalah
1101,1,0.9983868598937988,Positive,ga ad yg the best
3151,0,0.9999022483825684,Negative,update malah beli data mes masuk segera baik mau pesan tiket
5614,0,0.9998770952224731,Negative,baik kasih discon langgan tetap
6607,0,0.9989169836044312,Negative,mudah murah bayar tempat refund reschedule
343,0,0.9998124241828918,Negative,baru mu coba mdh n bnyk manfaat nya
165,1,0.9996365308761596,Positive,mudah guna sangat bantu krn cepat cara bayar yg banyak
6302,1,0.9995248317718506,Positive,app nya friendly user bnyk promo nya sangat bantu banget traveling
6720,0,0.9999339580535888,Negative,sayang wilayah jaring bus dekat muara angke jaring gedong panjang muara baru jadi gak mesen tiket sana deh uninstall aja moga bakal bus rute berangkat dekat
520,1,0.9993289709091188,Positive,sangat bantu banyak promo nya nice
4892,0,0.9999150037765504,Negative,batal mes hotel dpt tagih
4986,0,0.9999253749847412,Negative,kecewa masalah pesan tiket selesai
4794,0,0.999898076057434,Negative,virtual number guna padahal naik level selalu bayar tepat waktu mohon jelas nya
6467,0,0.9999325275421144,Negative,update login pakai email malah masuk akun baru gak akun lama pesan saldo uang status nya gak jelas skrg aangat rugi
4748,1,0.8499850630760193,Positive,sangat baik sempet salah transfer aja layan tetap baik trima kasih
5245,0,0.9999200105667114,Negative,kalau kirim kode booking no wa ngga
643,1,0.9996801614761353,Positive,sangat mudah bantu dlam beli tiket
2584,1,0.9998494386672974,Positive,terima kasih semenjak kunto gadung usaha kunto makin ramai
1073,0,0.9999057054519652,Negative,pokok aku mau batalin pesan inap salah pilih waktu kalian paham masalah kalo kalian egois tutup mata peduli langgan henti pakai kalian kalian harus paham klo orang salah pilih tutup mungkin bayar paylatter kalian rasa pakai pesan
4046,0,0.9999164342880248,Negative,oke lengkap isi ndak perlu susah susah bingung gimana gimana satset pake
5365,0,0.9999104738235474,Negative,cara check in online aplikasi baru bagaimana baru aplikasi justru check in online
6591,0,0.999908447265625,Negative,easy to use and fast
3517,0,0.9999300241470336,Negative,sangat sayang reschedul refund tiket padahal tanggal beli bulan
2814,0,0.9999191761016846,Negative,ui friendly for me as first time use it however i did not use kode promo sadly
3031,0,0.9998599290847778,Negative,sangat recomend beli tiket bus via beli tiket bus angkasa trans jaya rute bal surabaya harus berangkat jam nyata titik jemput berangkat beda tiket akhir cari map lokasi parkir bus tanya langsung po bus nyata berangkat titik jemput konfirmasi pihak po bus banyak komplain kait
1339,0,0.999707043170929,Negative,virtual number nya jadi ga padahal nya transaksi lancar bayar ga pernah telat aneh nih aplikasi nya kalau emang ga belanja luar aplikasi jangan diadain dah mau bangkrut aja pake banyak gaya pantes kalah saing sama belah yg jor an diskon nya
6781,0,0.9999151229858398,Negative,hallo admin update kok aplikasi ga buka pilih hotel masuk kota tekan menu pilih kota malah menu awal
2058,0,0.997788667678833,Negative,aplukasi tolol pesan hotel bayar pas chek in hotel terima pesan
3345,0,0.9997128844261168,Negative,knp bayar amun ovo dana
6556,0,0.9999035596847534,Negative,capat mudah pesan tiket aplikasi banyak bingung
5143,0,0.999920129776001,Negative,hp xiaomi mi hp susah buka storage hp kosong buka install ulang terus baru buka x abis kalau tutup apknya dah gk buka install ulang lg playstore
5589,1,0.999682068824768,Positive,treveloka trimakasih atas fasilitas yg baik tumpang pesawat
4650,0,0.9999072551727296,Negative,level bronze priority tp aju paylater card proses lama hampir satu bulan tp proses tinjau
4935,1,0.9998294115066528,Positive,keren emang praktis canggih mana
1714,0,0.9999333620071412,Negative,cari tiket gak pake ribet
1447,1,0.9996170997619628,Positive,aplikasi jalan inap yg baik banyak promo discount harga tepat beri refund dana konsumen
4742,1,0.9975383281707764,Positive,aplikasi bagus percaya moga makin bagus banyak promo nya
1289,1,0.7349598407745361,Positive,sangat mudah guna bayar mudah laku
5766,0,0.9999244213104248,Negative,refund tiket yg ribet belum refund dgn voucher travel credit nila harga tiket pas voucher nya reedem maskapai malah gk guna ajuin komplen malah kirim travel credit nila dri harga maskapai tiba besok nya refund ajuin otomatis nya refund nya tolak sangat jelek apk nya bantu selesai masalah
6141,0,0.9999271631240844,Negative,input nama usaha ga gilir gue komplain malah jawab mohon maaf bantu jawab baik versi
5113,0,0.9999361038208008,Negative,refund kacau kacau sekali beberapa bulan jawab kecewa
2927,0,0.999885082244873,Negative,ada tutorial demo video mesan tiket youtube
3948,0,0.91448974609375,Negative,aku tinggal lebih nyaman pakai agoda
3448,1,0.9466387629508972,Positive,waw sangat bagus semua nya jalan lancar akurat terima kasih
6476,1,0.9998658895492554,Positive,dasar saran ortu kata coba pakai nyata memang bantu bgt buat aku ken pulkam pas libur kuliah pernah pas dpt jadi batal maskapai semua bener mudah the best mah moga tetap jadi aplikasi travel percaya
5383,0,0.9998407363891602,Negative,guna lama pernah telat bayat cicil mlh skrmg akun nonaktif bnr kecewa pdhl limit jt tp nonaktif parah semua koment bintang dah rame galbay aja semua pindah aplikasi belah yg lebih baik lbh lihat cs travelosit not recommend aplikation in world like your familly
6704,1,0.9998080134391784,Positive,alhmdllh bagus banget buat bantu jalan keluarga
3983,1,0.999783456325531,Positive,sen sini selalu tempat pilih tksi
1279,0,0.9998956918716432,Negative,oke pake banget aplikasiny kalau lebih mirah harga nya
3707,1,0.9997637867927552,Positive,is the best for me for a long time
1238,0,0.999882698059082,Negative,booking apartemen hari lunas konfirmasi jam check in jam yg info pemilil property lokasi kontak yg cantum justru platform trav jam baru direspon pindah unit bahkan pindah tower minta tunggu jam payah sekali kecewa
5358,0,0.9999165534973145,Negative,ticket lion air sedia kok hilang
6046,0,0.999916672706604,Negative,versi baru susah utk searching tiket hotel
6023,0,0.9999275207519532,Negative,min akun hack padahal uda perunggu masa akun yng pesan tiket padahal gk pesan gimna kalau nntik tagih yng nanggung gimna solusi nya
647,1,0.9994908571243286,Positive,sangat mudah ambil tiket pesawat
55,0,0.9998772144317628,Negative,keren cepat bgt cuma sayang cari bangku blkg sopir paling depan susah bgt mudah an yg sendiri mau tukeran sy sama ank dua biar gak mabok anak klo depan
6690,0,0.9999293088912964,Negative,most traumatic experience is using i was billed for a paylater debt that i did n t even use the customer services just answering by template and not solving for a weeks meanwhile their dept collector keep calling me for more than times a day using different number such a nightmare and traumatic experience i then end up paying the dept with hard feeling cause i did n t used it i decide to close my account but it also turned out to be very complicated process
659,0,0.9881567358970642,Negative,iklanya batas sy asik telpon iklan keluar asik main games iklan keluar asik dengar lagu iklan keluar langgan sy sejak resmi online sy kash bintang sy puas dg layananya
2333,0,0.9998946189880372,Negative,layan nya sangat baik sangat ramah
950,1,0.9998196959495544,Positive,sejak dulu keluarga klo pergi selalu pesan tiket cara pesan mudah jamin refund walaupun pernah laku pokok lah
4317,1,0.9697348475456238,Positive,sngat bantu skali cek tiket mudik
5534,0,0.9999247789382936,Negative,knp tambah buruk ni travloka hbic apdt padahal yg klo mau cari hotl kok lambat mutar malulu anih jadi prbaiki dulu nyman pakai
3275,0,0.9999300241470336,Negative,aplikasi paling lot pernah instal kecewa sekarang pake loadingnya lama banget internet pake buat yg aja kenceng pdahal udah tahun pake apk buat pesan tiket pesawat cuma sekarang dah bobrok banget
2405,0,0.9999277591705322,Negative,p mm g nyedo mm l o see a ppory lj click jl lvhkmpz re b uu l
942,1,0.998130977153778,Positive,sering lihat banner banyak diskon
3045,0,0.9997754693031312,Negative,proses mesan yg sangat mudah cepat percaya terimakasih
3141,1,0.9976027607917786,Positive,sangat mudah gampang utk booking hotel
4234,0,0.9998308420181274,Negative,setelh update malah tambah berat sudh coba uninstal and reinstaltpi tetap aja kata baik bugs yg bau jijik padahl hp sudh pake teknologi g bukan g
541,0,0.9999029636383056,Negative,aplikasi yg tanggung jawab jual ticket masuk hk ocean park issue mau jam bs refund jual jam siang watanabe tutup jam cs profesional scam jgn pernah pake apps sangat kecewa
3241,1,0.9958978295326232,Positive,banyak fitur mudah cari maupun mesan tiket
6406,1,0.99822598695755,Positive,pergi jadi lbih gampang cari ticket pesawat walaupun sedang hutan yg penting jaring internet
1995,0,0.9981709718704224,Negative,baru coba fitur nya asyik jg
6598,0,0.999931812286377,Negative,aplikasi nya jelek benar udah lama make makin kesini makin kesana ubah jadwal hotel aja kena biaya nginap malam padahal kata gratis emg ngak jelas aplikasi bagus uninstall aja
5347,0,0.5176149606704712,Negative,aq udah x kali sen tiket pesawat tiket pp trus pesan hotel alhamdulillah cepet sih tinggal klik pake hp
4386,0,0.9999164342880248,Negative,gimana mau aju refaund email guna karna luoaa pasword mohon bantuanya
5936,1,0.999788224697113,Positive,satria hotel nya mjrah bersih rapih
2017,0,0.9998935461044312,Negative,bug beli tiket kereta bayar home muncul selesai bayar asuransi chub untng iseng coba utk bayar minus trsebut milih bank tdk
557,1,0.9998015761375428,Positive,memang selalu jadi andal mantap
6029,0,0.999852180480957,Negative,promo sedikit selalu tdk pakai overall bagus sangat mudah skrg payletter
1916,0,0.999216079711914,Negative,dah bagus sedikit masuk moga depan saji lebih inklusif dg tambah terang service tumpang disabilitas tera tiket terima kasih
827,0,0.9998506307601928,Negative,aplikasi crack buka masalah server hari hari
2582,1,0.999717891216278,Positive,baik beri tiket diskon costomer
2851,1,0.9998216032981871,Positive,senang dgn pesan tiket app
5990,0,0.9894562363624572,Negative,lama paylatter bantu pesan hotel tiket terimakasih
5268,0,0.999926209449768,Negative,kecewa sekali pihak proses aju refund atas baik malah sulit
1537,0,0.9999061822891236,Negative,coba hilang indomaret pilih bayar karna sering offline
1264,0,0.9999279975891112,Negative,kecewa telat bayar hari level sama limit turun gede level jadi limit kecewa udah mah bayar pade denda lambat kecewa
5567,0,0.9998676776885986,Negative,kasih dl aku tambahin lg baru pake soal
1121,0,0.9998352527618408,Negative,uiasan sifat pubiik serta info akun perangkat peiajari iebih ianjut
5066,0,0.9999009370803832,Negative,knp selesai beli tiket terbang sdh bayar kok lgsg hilang layarx jd putih semua bgm cr kembali mula sy blm dpt kode booking gmn tuh
4043,0,0.999914288520813,Negative,aplikasi lawak mau mesen tiket bus malah tampil layar selalu item
100,0,0.999935746192932,Negative,mau bayar tagih malah gak tp tagih terus dr via sms wa email gimana sih
6482,0,0.9999291896820068,Negative,gk bicara costumer service langsung semua via bot jelek layan bot lambat telpon cs jg jawab bot sampah ngabisin pulsa aja auto ganti aplikasi ngomong langsung sama cs
2556,0,0.9998723268508912,Negative,sangat kecewa selalu bayar tepat waktu guna fitur pay virtual number kok input pin virtual numbernya selalu gagal aktif hari yg lalu
5048,0,0.9780279397964478,Negative,aplikasi mesan tiket sangat relevan mudah informatif
733,0,0.99990975856781,Negative,tida jelas udh transfer via bca isi saldo uang upload bukti bayar tunggu menit lebih hampir jam uang saldo masuk notif tunggu gimana ni system  lambat customer service bot robot uang bayar gantung
1642,1,0.9992530941963196,Positive,booking terbang sdh bagus moga makin tingkat sistem
2070,0,0.9999215602874756,Negative,beli tiket pesawat tiba tiba check out harga ubah naik sendiri belum sering begini ulang lg awal begini lg
3438,1,0.9992945194244384,Positive,assalamualaikum moga selamat tuju pulang insha allah jare ceramah amin
1839,0,0.9998959302902222,Negative,mau isi alamat harud brtisi karalter udh sesuai ga
2166,0,0.9998762607574464,Negative,mantappp moga harga yah turun yahhh
4289,0,0.987478256225586,Negative,layan sdh baik proses re schedule mudah proses refund mudah fair walaupun refund bayar lama bayar penuh schedule batal maskapai harap layan bagus tahan tingkat
4111,0,0.9998785257339478,Negative,baik biar gk kendala pas kece tiket
6241,0,0.9998804330825806,Negative,baru update malah bug sy paksa downgrade versi versi baru mau ganti area hotel selalu fc tunggu beberapa hari tindak sama sekali official bilangin sama it developer kerja yg benar jgn main jadi buang sia waktu langgan downgrade tunggu bikin sakit kepala
3069,0,0.9998952150344848,Negative,alam kesan refund fast respon
19,1,0.9996556043624878,Positive,trimakaasihh smg mjd bahagia smua umat amin
5133,0,0.9999130964279176,Negative,min inj saldo uang ko ga buka buat bayar q ris d tempat
4622,0,0.999932050704956,Negative,eror kak aplikasi serting alamat by manual salah terus sesuai gps salah hadew auto unistal aplikasi
1731,0,0.9999392032623292,Negative,refund aja susah banget karyawan lu mending pencatin aja cs ga paham semua
1255,1,0.9998670816421508,Positive,so good way for allhadullah
29,0,0.9999175071716307,Negative,sangat mudah guna sangat bantu
818,0,0.9999229907989502,Negative,susah si login buang buang waktu aja g pake
6867,0,0.9999319314956664,Negative,kecewa sih proses refund cepat kali cancel kan pihak maskapai nya bayar cash proses refundnya lama
1974,0,0.999930500984192,Negative,uninstal aja paylater ga kasih
845,0,0.9999295473098756,Negative,main rescheadule orang aja gak jelas
153,1,0.999790370464325,Positive,pesan tiket sangat mudah bs guna limit spaylater yg sedia tks hadir mudah sy mudik via pesawat
1962,0,0.999862551689148,Negative,harga jangan ubah ubah dong jd males belanja sana klo bs konsisten harga tetap
891,0,0.999930739402771,Negative,bagus pake cuman update apk sering tutup sendiri buka
3271,1,0.9997422099113464,Positive,mudah beli tiket pesawat sini
3999,0,0.9999278783798218,Negative,hmmm udah capek capek isi data pas klik buss tiket habis kok ga tanda pas klik maaf tiket habis kan ga jelas
537,1,0.9997897744178772,Positive,jadi referensi aplikasi utama rencana jalan pesawat terbang akomodasi sangat banyak pilih harga promo sangat murah
4210,0,0.999903678894043,Negative,paylater boongan kumpul data sesal daftar gagal x
6121,1,0.9994420409202576,Positive,selamat ulang tahun lancar moga ljmit max level
5894,0,0.9999270439147948,Negative,mau pesan tiket ganggu mulu
4850,0,0.9999334812164308,Negative,error terus mau masuk usaha sampe kesel
2983,1,0.9998729228973388,Positive,selalu yakin percaya beli tiket terbang the best thanks
1656,0,0.9999233484268188,Negative,tolol anj verifikasi aja ngulang trs
3039,1,0.9992079138755798,Positive,sangat bantu applikasi waktu yg dadak
6283,0,0.9999313354492188,Negative,update jaring nya lelet banget bagus update sangat kecewa sekali kecewaaaaaaa
5018,0,0.9999144077301024,Negative,ken baru aplikasi tapi memori simpan internal ponselnya ga penuh gimana cara
4080,0,0.9979717135429382,Negative,good job fast respon dana refund nya
6367,0,0.7669059038162231,Negative,bug min bug tinjau milih metode bayar paylater nya balas kak internet lancar kak pake buat buka aplikasi e wallet aja aman jaya kak
2096,1,0.9994511008262634,Positive,situs boking tiket pesawat pling top lah
6146,0,0.9998157620429992,Negative,bayar nya mudah jangan pilih bank
6873,0,0.9999256134033204,Negative,kick dr bis pahala kencana berangkat g jls jam berangkat lelet rute d bawa muter
2375,0,0.9999181032180786,Negative,kecewa menu opsi refund guna telpon cs jg alas nomor pesan aktif padahal jelas udah bayar tanggal inap jauh
1634,0,0.9999117851257324,Negative,mau beli tiket bioskop kok tulis dapat kendala sistem haduh
6473,0,0.9999392032623292,Negative,pakai spaylater mudah telat hari doang limit dipake padahal limitny naik terus huhu jd males transaksi
1449,0,0.999929666519165,Negative,berat bgt ni aplikasi loadingnya lama banyak vitur yg ga perlu deh terakhit pake tahun kemarin enak tuh tp sekarang ga bgt fitur explore segala terus menu utama ga tampilin depan cuman pilih pesawat sama hotel doang pas mau nyari bis loadingnya lama bgt ga muncul sama sekali heran padahal sinyal lancar buat aplikasi jg oke
5998,0,0.9999395608901978,Negative,aplikasi rusak mau reschedule aja ribet proses padahal pihak maskapai batalin malah diribetin masalah ginian gak recommended dah capek
3520,1,0.99906188249588,Positive,nah klo fast respon gin kan enak
4300,0,0.9998892545700072,Negative,respon cs relativ rendah karna sedia operator responsif tangan masalah costumer butuh tangan cepat
1219,0,0.9978850483894348,Negative,alam sebangeai wira wisata urus rumah tangga
6112,0,0.999909281730652,Negative,usaha jelas e ticket tunda bayar info jam lama jam chat pihak usaha suruh nunggu x menit apa gk kurang ajar kitaa transfer uang kmi orang miskin uang berhaga buat segera kash solusi apabila e ticket cetak segera uang kembali cepat kasih solusi bukan solusi tunggu nunggu jam lebih sesuai info tera nomor lapor chat segera info
1649,1,0.9998099207878112,Positive,moga depan makin bonus free yg banyak
6380,0,0.9998488426208496,Negative,apk sedia kursi nya pas mau bayar malah bilang pilih kursi sebut baik masalah tsb
1242,1,0.9997946619987488,Positive,happiness always also hold on long and healthya barokah from god allah tuhan esa yg maha kuasea okay where on now
1036,1,0.9998353719711304,Positive,aku kasih bintang aku cs hihi semangat terus cs
2460,0,0.9999308586120604,Negative,cukup bagus sangat bantu sekali
4208,0,0.9984625577926636,Negative,hayang traveling teu boga duit
5271,0,0.9998929500579834,Negative,rugi transaksi transfer hasil serial booking masuk padahal sistem proses jelas hasil pihak cs hubung situ teulis salah sistem
1590,0,0.9999220371246338,Negative,gajelass mau bayar aja yg baik udah top up malah gabisa tolonggg saldo gmna jadi
2009,1,0.9995156526565552,Positive,coba dulu kalau layan bagus beri bintang
2125,0,0.9999055862426758,Negative,nama tdak sesuai e ktp
6863,0,0.9999208450317384,Negative,batal terbang pihak dr maskapai kendala menghub selang ga lama cs hub kait refund tuntas terimakasih
1415,0,0.9999300241470336,Negative,sulit laku bayar tagih paylatter metode bayar tdk d klik d pilih akhir kena denda
5208,0,0.9994552731513976,Negative,apa dgn laku beli tiket pesawat masuk nama yg terahir simpan selalu menu awal pilih maskapai terus ber ulang ulang lalu keluar kolom merah dgn tulis maaf masalah sistem maaf kalo tau ganggu apa aplikasi mohon info trima kasih
6221,0,0.9998937845230104,Negative,mohon maaf mau tanya min tdi kan beli tiket cuma tinggal pesawat kira msih bsa apa gk pkek tiket ny tdi buat terbang besok min
2225,1,0.9997422099113464,Positive,makin kecee dunia baik semua aspek terimakasih
4503,1,0.9995348453521729,Positive,cukup puas karna responya cepat pokok nya recomendasi bngat lah buat traveling
5665,0,0.9999269247055054,Negative,pas awal instal bagus buka trus klo udh lama gk buka kok eror masak mesti uninstal dlu trus didownload lgi baru buka aneh kdang
6143,0,0.9998310804367064,Negative,kredibel pesan hotel aplikasi bayar sampa lokasi pihak hotel bilang kerja sama akhir refund
840,1,0.9854207634925842,Positive,sangat mudah bantu boking hotel trasnportasi
4715,0,0.9999287128448486,Negative,kok terima uang cash padahal tang aku kasih kok nggk mau
4269,0,0.9998989105224608,Negative,aplikasi taik mau sen tiket malah suruh login akun dulu padahal udah login dulu alhasil habis tiket taik taik taik kesel
6589,0,0.9998847246170044,Negative,soal refund hari trus orang kecil mau beli tiket pake uang apa
3888,0,0.9997918009757996,Negative,there s time when this apps really such a help such a good old day it s not now i ca n t do anything with the apps even after i updated it
255,0,0.9999138116836548,Negative,guna cukup lama krn kerja lalau pakai transportasi udara tp sangat kecewa aju spaylater selalu tolak sdngkan tempat sangat muda utk tuju
1492,0,0.9999312162399292,Negative,x sen hotel sana fiktif hotel palsu x sen hotel lg sana suruh bayar suruh nambah x sen bus ga bantu reschedule padahal tanggal lewat
2091,1,0.8611412644386292,Positive,bigung lihat komentar semua komentar buruk padahal guna puluh tahun ga pernah masalah semua jamin kendali tetap pihak sukses selalu
98,0,0.9999104738235474,Negative,mohon maaf beri bintang tampil tdk lihat tiket pesawat jadi tdk beli tiket pesawat yg muncul cara cicil bayar
793,0,0.9999266862869264,Negative,mau tanya cara refund gmn mes hari tglb jun kirain pesan buat nginep malam ga tau mas lam tgl kira uang bs ga
5368,1,0.9997900128364564,Positive,terima kasih traviloka sangat bantu sekali segala bayar apa cepat mudah praktis sekali
574,1,0.9990591406822203,Positive,sy guna setia sbnrnya dpt limit paylater smp jt bs jg pakai utk belanja e commerce sy udh pk buat belanja nah sy bayar lancar bahkan bayar cepat tp minggu trkhr sy mau pakai malah ga ad masalah mohon konfirmasi min
1935,0,0.999908685684204,Negative,baru dwonload udh suruh update
2911,1,0.9998548030853271,Positive,senang beli tiket pesawat agent
3959,1,0.9994385838508606,Positive,terima kasih sangat bantu mudah percaya keep performance
334,0,0.999923586845398,Negative,ga batal pesan ga uangnyaa
6497,0,0.999929428100586,Negative,pihak survei tempat hotel curiga hotel fiktif tipu boking d aplikasi tipu inap padahal inap sebut kembali uang
3839,0,0.9998859167099,Negative,mau nanya pihak biasa kalau beli tiket pesawat chek in online kok sekarang aplikasi chek in online hilang
6313,1,0.9994924068450928,Positive,terimakasih pesan hotel jadi mudah banyak kupon nya
4857,0,0.999897003173828,Negative,mau nanya punya akun akun indonesia malaysia klau boking tiket pesawat aplikasi tentu laku bayar guna rupiah takut jdi tiket hanggus dong jadi satulagi pasporsaya habis limit kalau anda tiket hangus mohan jawab dri pihak travoloka
4051,0,0.9999303817749025,Negative,knpa mau masuk paylater nya alamat gagal trus
1387,1,0.9989125728607178,Positive,matab terus bebenah utk jadi yg lebih baik
5658,1,0.9997205138206482,Positive,cara cepat mendapatkn tiket info hotel gak perlu mana cukup rumah tiket siap
